_id,Descrip,Energy_kcal,Protein_g,Saturated_fats_g,Fat_g,Carb_g,Fiber_g,Sugar_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mcg,Manganese_mg,Selenium_mcg,VitC_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,VitB6_mg,Folate_mcg,VitB12_mcg,VitA_mcg,VitE_mg,VitD2_mcg,dataset
5fdc7bd8782aee73d65a836c,"BABYFOOD,DINNER,MXD VEG,STR",41,1,0,0,9,0,0,22,0,11,24,121,38,0,0,0,0,2,0,0,0,0,8,0,136,0,0,usda
5fdc7bd8782aee73d65a836d,"BABYFOOD,DINNER,MXD VEG,JR",34,1,0,0,7,1,3,17,0,13,30,112,40,0,0,0,0,3,0,0,0,0,11,0,462,0,0,usda
5fdc7bd8782aee73d65a836f,"BABYFOOD,VEG,MIX VEG JR",36,1,0,0,8,1,1,11,0,11,25,170,36,0,0,0,0,2,0,0,0,0,4,0,210,0,0,usda
5fdc7bd8782aee73d65a8370,"BABYFOOD,VEG,GARDEN VEG,STR",32,2,0,0,6,1,2,28,0,21,28,168,31,0,0,0,0,5,0,0,0,0,40,0,303,0,0,usda
5fdc7bd8782aee73d65a8371,"BABYFOOD,VEG,MIX VEG STR",36,1,0,0,8,1,1,13,0,10,22,127,0,0,0,0,0,1,0,0,0,0,4,0,158,0,0,usda
5fdc7bd8782aee73d65a8378,"BABYFOOD,DINNER,BROCCOLI & CHICK,JR",62,3,0,2,6,1,1,37,0,12,58,170,17,0,0,0,2,17,0,0,0,0,59,0,24,0,0,usda
5fdc7bd8782aee73d65a8379,"Babyfood, beverage, GERBER GRADUATE FRUIT SPLASHERS",31,0,0,0,7,0,6,71,0,3,3,22,11,0,0,0,0,35,0,0,0,0,1,0,0,0,0,usda
5fdc7bd8782aee73d65a8389,"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,RTF",66,1,1,3,7,0,5,42,0,5,24,71,18,0,0,0,1,5,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a838a,"INF FORMULA,NES,G START SUPR,W/ IRON,LIQ CONC,NOT RECON",127,2,2,6,14,0,9,81,1,9,46,137,34,1,0,0,1,11,0,0,1,0,0,0,114,1,1,usda
5fdc7bd8782aee73d65a838c,"INF FORMULA, MEAD JOHNSON, ENFAMIL, W/IRON, RTF",63,1,1,3,7,0,7,51,1,5,35,71,18,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a838e,"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,RTF",63,1,1,3,7,0,7,51,0,5,35,71,18,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a8390,"INF FORMULA, MEAD JOHNSON, ENFAMIL, LO IRON, POWD, NOT RECON",511,10,11,27,56,0,56,400,3,41,270,560,139,5,0,0,14,62,0,0,5,0,0,1,470,6,7,usda
5fdc7bd8782aee73d65a8391,"INF FORMU,MEAD JOHNS,ENFA,LIPIL,W/ IRO,LIQ CONC,W/ ARA & DHA",131,2,3,6,14,0,14,102,2,11,70,142,35,1,0,0,3,15,0,0,1,0,0,0,118,1,2,usda
5fdc7bd8782aee73d65a8392,"INF FORMULA,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/ IRON,RTF",66,1,1,3,6,0,5,62,1,7,42,72,31,0,0,0,1,7,0,0,0,0,0,0,58,0,0,usda
5fdc7bd8782aee73d65a8394,"INF FORMULA, MEAD JOHN, ENFAMIL LIPIL,W/ IRON,RTF,W/ AR & DH",64,1,1,3,7,0,7,51,1,5,35,71,18,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a8395,"INF FORM,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/IRON,LC,NOT RECON",127,3,2,6,13,0,13,120,2,14,80,138,60,1,0,0,3,15,0,0,1,0,0,0,112,1,1,usda
5fdc7bd8782aee73d65a8396,"INF FORM,ME JOHNS,ENFAM,LIP,LO IRON,LIQ CONC,W/ ARA & DHA",131,2,3,7,14,0,14,102,0,11,70,142,39,1,0,0,3,15,0,0,1,0,0,0,118,1,2,usda
5fdc7bd8782aee73d65a839b,"INF FORMULA,MEAD JOHNSON,PROSOBEE,W/ IRON,RTF",63,1,1,3,6,0,6,69,1,7,54,79,23,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a839c,"INF FORMULA, MEAD JOHNSON, PROSOBEE,W/IRON ,LIQ CNC, NOT REC",131,3,3,7,13,0,13,134,2,14,106,153,45,1,0,0,3,15,0,0,1,0,0,0,113,1,1,usda
5fdc7bd8782aee73d65a839d,"INF FOR,ME JOHN,ENFAM,LIPIL,LO IRON,READY TO FE,W/ ARA & DHA",64,1,1,3,7,0,7,51,0,5,35,71,18,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a839f,"INF FORMULA, ME JOHN, ENFA, LACF LIP, W/IRO, POW, W/AR AN DH",521,10,11,28,56,0,54,430,9,42,290,570,156,5,0,0,14,62,0,0,5,0,0,1,470,4,7,usda
5fdc7bd8782aee73d65a83a0,"INF FORMU, ME JOH, ENF, LAC, LI, W/ IR,LI CO,N RE,W/ AR & DH",132,2,3,7,14,0,13,104,2,10,70,140,38,1,0,0,3,15,0,0,1,0,0,0,113,1,1,usda
5fdc7bd8782aee73d65a83a1,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LIPIL,RTF,W/ ARA & DHA",66,1,1,3,6,0,6,54,1,5,36,72,19,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a83a4,"INF FORMULA, ABB NUT,SIMI,NAT CA,AD,RTF,W/ ARA & DHA",78,2,2,4,8,0,8,163,0,9,91,101,34,1,0,0,1,28,0,0,3,0,0,0,292,2,2,usda
5fdc7bd8782aee73d65a83a5,"INF FORMULA, AB NUT, SIM, SP CA, ADV 24,W/ IR, RT,W/ AR & DH",71,1,2,3,8,0,8,141,1,9,79,101,34,1,0,0,1,29,0,0,3,0,0,0,294,2,2,usda
5fdc7bd8782aee73d65a83a6,"INF FORMULA, ABBO NUTR, SIMIL,ISOMI,W/ IRON,RTF",66,1,1,3,6,0,6,69,1,5,49,71,29,0,0,0,1,5,0,0,0,0,0,0,59,1,1,usda
5fdc7bd8782aee73d65a83a7,"INF FORMULA, ABBOTT NUTR, SIMILAC, ISOMIL,W/ IRON,LIQ CONC",128,3,2,6,13,0,13,134,2,10,96,138,56,0,0,0,2,11,0,0,1,0,0,0,114,1,1,usda
5fdc7bd8782aee73d65a83a9,"INF FO,ME JO,ENF,NUTR,LIPIL,W/ IR,LIQ CO NOT RE,W/ ARA & DHA",126,3,2,6,13,0,9,123,2,14,80,138,60,1,0,0,3,15,0,0,1,0,0,0,112,1,1,usda
5fdc7bd8782aee73d65a83aa,"INF FORMU,ME JOHNS,ENFAM,NUTRA,LIPI,W/ IRO,RTF,W/ ARA & DHA",66,1,1,3,6,0,5,62,1,7,42,72,31,0,0,0,1,7,0,0,0,0,0,0,58,0,0,usda
5fdc7bd8782aee73d65a83ab,"INF FORMULA, ABBOTT NUTR, SIMILAC, ALIMENTUM, W/ IRON,RTF",66,1,1,3,6,0,4,69,1,5,49,77,29,0,0,0,1,5,0,0,0,0,0,0,59,1,0,usda
5fdc7bd8782aee73d65a83ac,"INF FORMU, ME JOHNS, ENFAM, ENFA LIP, W/IRO, POW, W/AR/AN DH",514,12,11,27,56,0,51,590,8,39,330,565,173,6,0,0,14,79,0,0,9,0,44,1,474,9,9,usda
5fdc7bd8782aee73d65a83ad,"INF FORMULA, ABBOTT NUTR, SIMILAC, W/ IRON, RTF",65,1,1,3,6,0,6,51,1,4,28,69,16,0,0,0,1,5,0,0,0,0,0,0,59,1,1,usda
5fdc7bd8782aee73d65a83ae,"INF FORM, AB NUTR, SIMILAC, W/ IRON, LIQ CONC, NOT RECON",127,2,2,6,13,0,13,99,2,8,54,134,31,0,0,0,2,11,0,0,1,0,0,0,114,1,1,usda
5fdc7bd8782aee73d65a83af,"INF FORMULA, MEA JOH,EN,PR LIPI,W/ IRO,PD,NO RE,W/ ARA & DHA",510,12,11,27,53,0,53,530,9,55,420,600,171,6,0,0,13,60,0,0,5,0,0,1,430,6,7,usda
5fdc7bd8782aee73d65a83b1,"INFFORMULA, MEAD JOHNS,ENFAMIL,PROSOB,LIPI,LC,NOTREC,ARA&DHA",131,3,2,7,13,0,13,134,2,14,106,153,45,1,0,0,3,15,0,0,1,0,0,0,113,1,1,usda
5fdc7bd8782aee73d65a83b2,"INF FORMULA, ABBOTT NUTR, SIMILAC, LO IRON, RTF",65,1,1,3,6,0,6,51,0,4,28,69,16,0,0,0,1,5,0,0,0,0,0,0,59,1,1,usda
5fdc7bd8782aee73d65a83b3,"INF FORMULA, ABBOTT NUTR, SIMILAC, LO IRON,LIQ CONC,NOT RECO",127,2,2,6,13,0,13,99,0,8,54,134,31,0,0,0,2,11,0,0,1,0,0,0,114,1,1,usda
5fdc7bd8782aee73d65a83b4,"INF FORMULA,MEJOHN,PROSOBE LIPI,W/ IRO,RE TO FE,W/ ARA & DHA",64,1,1,3,6,0,6,69,1,7,54,79,23,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a83b6,"INF FORMULA,NESTLE,GOOD START SOY,W/ DHA & ARA,RTF",64,1,1,3,7,0,5,67,1,7,41,74,26,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a83b9,"INF FORM,ME JO,NEXT STEP,PROSO,LIPIL,REATO FEED,W/ ARA & DHA",67,2,1,2,8,0,7,128,1,7,85,79,23,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a83bb,"INF FORMULA, MEAD JOHNSON, ENFAMIL, LACTOFREE, RTF",63,1,1,3,7,0,7,53,1,5,36,72,19,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a83bd,"CHI FORMU,ABBT NUTR,PEDIASU,RTF,W/ IRON & FIB (FORMER ROSS)",99,2,1,4,11,0,7,92,1,19,80,124,36,0,0,0,3,9,0,0,0,0,0,0,46,1,1,usda
5fdc7bd8782aee73d65a83be,"INF FORMULA,NESTLE,GOOD START 2 ESSENTIALS,W/ IRON,RTF",65,1,1,2,8,0,6,78,1,5,52,88,25,0,0,0,1,5,0,0,0,0,0,0,48,0,1,usda
5fdc7bd8782aee73d65a83bf,"INF FORMULA, NE,GOO STAR 2 ESSENT,W/ IRON,LIQ CONC,NOT RECON",125,3,2,5,16,0,11,150,2,10,100,169,49,1,0,0,2,11,0,0,1,0,0,0,98,1,2,usda
5fdc7bd8782aee73d65a83c1,"INF FORMULA,NESTLE,GOOD START ESSENTIALS SOY,W/ IRON,RTF",65,1,1,3,7,0,5,68,1,7,41,75,23,0,0,0,1,7,0,0,0,0,0,0,50,0,1,usda
5fdc7bd8782aee73d65a83c2,"INF FORM,NEST,GOOD START ESSENT SOY,W/ IRON,LIQ CON,NOT RECO",128,3,2,6,14,0,11,133,2,14,80,146,46,1,0,0,2,15,0,0,1,0,0,0,100,1,2,usda
5fdc7bd8782aee73d65a83c7,"INF FORM, ABBO NUTR, SIMIL, ALIMENT, ADVAN, RTF,W/ ARA & DHA",67,1,1,3,6,0,4,69,1,5,49,77,29,0,0,0,1,5,0,0,0,0,0,0,59,1,0,usda
5fdc7bd8782aee73d65a83c8,"INF FORMULA,PBM PRODUC,STO BRA,RTF (FORMERLY WYETH-AYERST)",63,1,1,3,6,0,6,41,1,5,28,55,14,0,0,0,1,5,0,0,0,0,0,0,59,0,0,usda
5fdc7bd8782aee73d65a83c9,"INF FORM,PBM PROD,STORE BRAND,LC,NOT REC (FORM WYETH-AYERST)",130,2,3,7,13,0,13,83,2,9,55,109,29,1,0,0,2,11,0,0,0,0,0,0,118,0,1,usda
5fdc7bd8782aee73d65a83cb,"INF FORMULA,PBM PRODUCTS,STORE BRAND,SOY,RTF",63,1,1,3,6,0,6,59,1,7,41,69,18,0,0,0,1,5,0,0,0,0,0,0,59,0,0,usda
5fdc7bd8782aee73d65a83cc,"INF FORMU,PBM PRODU,STORE BR,SOY,LIQ CONC,NOT RECON",126,3,3,7,12,0,12,118,2,14,82,138,36,1,0,0,3,10,0,0,0,0,0,0,118,0,2,usda
5fdc7bd8782aee73d65a83ce,"INF FORMULA, MEAD JOHNS, ENFAMI, AR LIPIL, RTF,W/ ARA & DHA",68,1,1,3,7,0,6,53,1,5,36,74,27,0,0,0,1,8,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a83d0,"INF FORM,ABBOT NUT,SIMIL NEOSU,RTF,W/ ARA & DHA",69,1,2,3,6,0,6,72,1,6,42,97,23,0,0,0,1,10,0,0,1,0,0,0,94,1,1,usda
5fdc7bd8782aee73d65a83d2,"INF FORMULA, ABB NUTR, SIMI,SENS (LACT FRE) RTF,W/ ARA & DHA",68,1,2,3,7,0,7,58,1,3,39,74,21,0,0,0,1,6,0,0,0,0,0,0,62,0,1,usda
5fdc7bd8782aee73d65a83d3,"INF FORMULA, ABB NUT,SIMIL,SENS,(LACT FR),LIQ CON,W/ AR & DH",128,2,4,6,13,0,13,108,2,8,72,138,39,0,0,0,2,11,0,0,1,0,0,0,116,0,1,usda
5fdc7bd8782aee73d65a83d4,"INF FORMULA, ABB NUTR,SIMIL,SENS,(LACTO FR), PD, W/ ARA & DH",520,11,18,28,55,0,55,436,9,30,293,557,158,3,0,0,9,45,0,0,5,0,0,1,468,7,9,usda
5fdc7bd8782aee73d65a83d5,"INF FORMULA, ABBOTT NUTR, SIMILAC, ADVANCE, W/ IRON, RTF",66,1,1,3,6,0,6,53,1,4,28,69,16,0,0,0,1,5,0,0,0,0,0,0,59,1,1,usda
5fdc7bd8782aee73d65a83d7,"INF FORMU,ABBO NUTR,SIMILAC,ADVAN,W/ IRON,LIQ CONC,NOT RECON",127,2,2,6,13,0,13,99,2,8,54,134,31,0,0,0,2,11,0,0,1,0,0,0,114,1,1,usda
5fdc7bd8782aee73d65a83d8,"INF FORMULA, ABB NUTR, SIMIL, ISOMIL, ADVA W/ IRON,LIQ CONC",128,3,2,6,13,0,13,134,2,10,96,138,56,0,0,0,2,11,0,0,1,0,0,0,114,1,1,usda
5fdc7bd8782aee73d65a83d9,"INF FORMULA, ABBO NUTR,SIMIL,ISOMIL, ADVANCE W/ IRON,RTF",66,1,1,3,6,0,6,69,1,5,49,71,29,0,0,0,1,5,0,0,0,0,0,0,59,1,1,usda
5fdc7bd8782aee73d65a83da,"INF FORMULA, ABB NUTR, SIMI, ISOMI, ADVAN W/ IRO ,PD,NOT REC",517,12,9,28,53,0,52,540,9,39,386,555,226,3,0,0,10,46,0,0,6,0,0,2,462,5,7,usda
5fdc7bd8782aee73d65a83db,"INF FORMULA,MEAD JOHNSON,ENFAMIL,ENFACARE LIPIL,RTF, ARA&DHA",71,2,1,3,7,0,7,86,1,6,47,75,25,0,0,0,2,11,0,0,1,0,0,0,58,1,1,usda
5fdc7bd8782aee73d65a83df,"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,DHA & ARA,RTF",66,1,1,3,7,0,5,42,0,5,24,71,18,0,0,0,1,5,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83e0,"INF FORM,NESTLE,GOOD START SUPREME,IRON,DHA&ARA,PRP FR LC",66,1,1,3,7,0,5,42,0,5,24,71,18,0,0,0,1,5,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83e1,"INFFORM,MEADJOHNSON,ENFAMIL GENTLEASE LIPIL,W/IRON,PREPFRPDR",63,1,1,3,6,0,6,53,1,5,30,71,21,0,0,0,1,7,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a83e2,"BABYFOOD,FORT CRL BAR,FRUIT FILLING",344,5,0,5,68,1,42,1053,13,19,247,180,157,0,0,0,14,2,0,1,11,1,17,0,14,0,0,usda
5fdc7bd8782aee73d65a83e4,"INF FORMULA,NESTLE,GOOD START SOY,W/ DHA & ARA,LIQ CONC",132,3,2,6,14,0,11,139,2,15,84,154,53,1,0,0,4,15,0,0,1,0,0,0,119,1,2,usda
5fdc7bd8782aee73d65a83e6,"TODDLER FORMULA, MEAD JOHNSON, ENFAGROW PREMIUM, RTF",64,1,1,3,7,0,7,133,1,5,89,89,25,0,0,0,1,8,0,0,0,0,0,0,58,0,1,usda
5fdc7bd8782aee73d65a83e8,"INF FORMULA, MEAD JOHNS, ENFAMIL, ENFAGROW, GENTLEA,TOD, RTF",66,1,1,3,6,0,6,128,1,5,85,85,26,0,0,0,1,7,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83e9,"INF FORMULA, MEAD JOHNSON, ENFAMIL, ENFAGROW, SOY, TODD RTF",65,2,0,2,7,0,7,128,1,7,85,79,24,0,0,0,1,7,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83ea,"INF FORMULA,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN AA,RTF",66,1,1,3,6,0,6,62,1,7,34,72,31,0,0,0,1,7,0,0,0,0,0,0,59,0,0,usda
5fdc7bd8782aee73d65a83eb,"INF FORMULA,MEAD JOHNSON,ENFAMIL,PREMATURE,20 CAL RTF",66,1,1,3,7,0,7,108,1,6,54,64,38,0,0,0,1,13,0,0,2,0,0,0,250,1,3,usda
5fdc7bd8782aee73d65a83ec,"INF FORMULA,MEAD JOHNSON,ENFAMIL,PREMATURE,24 CALO RTF",67,1,1,3,7,0,7,108,1,6,54,64,38,0,0,0,1,13,0,0,2,0,0,0,248,1,3,usda
5fdc7bd8782aee73d65a83ed,"INF FORMULA,MEAD JOHNSON,ENFAMIL,PREMIUM,NEWBORN,RTF",66,1,1,3,7,0,7,51,1,5,28,71,18,0,0,0,1,7,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83ee,"INF FORMULA, GERBER, GOOD START 2 SOY,W/ IRON,RTF",65,1,1,3,7,0,7,125,1,7,70,76,26,0,0,0,2,7,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83ef,"INF FORMULA,GERBER,GOOD START,PROTECT PLUS,RTF",65,1,1,3,7,0,7,44,0,5,25,71,18,0,0,0,3,10,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83f0,"INF FORMULA,GERBER GOOD START 2,GENTLE PLUS,RTF",66,1,0,3,7,0,7,125,1,0,70,71,18,0,0,0,2,7,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83f1,"INF FORMULA, GERBER, GOOD START 2,PROTECT PLUS, RTF",66,1,1,3,7,0,7,44,0,5,25,71,18,0,0,0,3,10,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83f2,"INF FORMULA, ABBO NU,SIMIL,GO & GR,RTF,W/ ARA & DHA",66,1,1,3,6,0,6,128,1,6,85,98,20,0,0,0,1,7,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83f3,"INF FORMU, ABBO NUTR, SIMIL, EXPERT CARE, DIARRH RT",66,1,1,3,6,0,6,69,1,5,49,71,29,0,0,0,1,5,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83f4,"INF FORMULA, ABBO NUTR, SIMIL, FOR SPIT UP, RTF,W/ ARA & DHA",66,1,2,3,7,0,7,55,1,4,37,70,20,0,0,0,1,5,0,0,0,0,0,0,60,0,1,usda
5fdc7bd8782aee73d65a83f5,"BABYFD,FRU,BAN AND STRAW, JU",109,0,0,0,25,1,19,0,0,30,24,395,1,0,0,0,1,12,0,0,0,0,22,0,3,0,0,usda
5fdc7bd8782aee73d65a83f6,"BABYFOO,BAN WI MIX BERR,ST",92,1,0,0,21,1,15,0,0,23,20,283,0,0,0,0,0,18,0,0,0,0,20,0,3,0,0,usda
5fdc7bd8782aee73d65a83fa,"INF FORMULA, ABBOTT NUTRIT, SIMILAC, FOR SPIT UP, POW",514,11,18,27,55,0,55,432,9,31,288,550,154,3,0,0,9,46,0,0,5,0,0,1,467,6,7,usda
5fdc7bd8782aee73d65a83fc,LARD,902,0,39,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,usda
5fdc7bd8782aee73d65a840e,"SHORTENING,HOUSEHOLD,PARTIALLY HYDROG SOYBN -COTTONSEED",884,0,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,usda
5fdc7bd8782aee73d65a843f,"SHORTENING BREAD,SOYBN (HYDR)&CTTNSD",884,0,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,usda
5fdc7bd8782aee73d65a8440,"SHORTENING CAKE MIX,SOYBN (HYDR)&CTTNSD (HYDR)",884,0,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,usda
5fdc7bd8782aee73d65a8442,"SHORTENING FRYING (HVY DUTY),BF TALLOW&CTTNSD",900,0,44,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,usda
5fdc7bd8782aee73d65a8444,"SHORTENING INDUSTRIAL,SOYBN (HYDR)&CTTNSD",884,0,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,usda
5fdc7bd8782aee73d65a8447,"SHORTENING FRYING HVY DUTY,SOYBN HYDR,LINOLEIC (LESS THAN 1%",884,0,21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,usda
5fdc7bd8782aee73d65a844d,"FAT,GOOSE",900,0,27,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,usda
5fdc7bd8782aee73d65a8453,"SHORTENING,SPL PURPOSE FOR CAKES&FROSTINGS,SOYBN (HYDR)",884,0,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,usda
5fdc7bd8782aee73d65a8461,"ANIMAL FAT,BACON GREASE",897,0,39,99,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,2,usda
5fdc7bd8782aee73d65a8467,"SHORTENING,VEG,HOUSEHOLD,COMP",884,0,24,99,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,usda
5fdc7bd8782aee73d65a8470,"MARGARINE SPRD,APPROX 48% FAT,TUB",424,0,8,47,0,0,0,4,0,1,4,36,646,0,0,0,0,0,0,0,0,0,2,0,0,3,0,usda
5fdc7bd8782aee73d65a8480,"SHORTENING,INDUS,SOY (PART HYDROG),POURABLE LIQ FRY",884,0,18,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,usda
5fdc7bd8782aee73d65a8486,"MARGARINE-LIKE SHORTENING,INDUS,SOY(PART  HYDR),CTTNSD,& SOY",628,0,22,71,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,6,0,usda
5fdc7bd8782aee73d65a8498,"MARGARINE-LIKE SPRD,SMART BEAT SUPER LT WO/ SATURATED FAT",158,0,2,17,0,0,0,0,0,0,0,12,755,0,0,0,0,0,0,0,0,0,0,0,0,1,0,usda
5fdc7bd8782aee73d65a8499,"MARGARINE-LIKE SPRD,SMART BEAT SMART SQUEEZE",47,0,0,2,7,0,1,0,0,0,0,26,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usda
5fdc7bd8782aee73d65a849a,"MARGARINE-LIKE SPRD,SMART BALANCE OMEGA PLUS SPRD",605,0,19,70,0,0,0,0,0,0,23,71,729,0,0,0,0,0,0,0,0,0,0,0,0,11,0,usda
5fdc7bd8782aee73d65a849e,"MARGARINE,80% FAT,TUB,CANOLA HARVEST SOFT SPRD",730,0,11,80,1,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,26,0,usda
5fdc7bd8782aee73d65a84a1,"MARGARINE-LIKE SPRD,BENECOL LT SPRD",357,0,4,38,5,0,0,4,0,1,4,4,670,0,0,0,0,0,0,0,0,0,0,0,1370,37,0,usda
5fdc7bd8782aee73d65a854a,"GOOSE,DOMESTICATED,MEAT&SKN,RAW",371,15,9,33,0,0,0,12,2,18,234,308,73,1,0,0,14,4,0,0,3,0,4,0,17,0,0,usda
5fdc7bd8782aee73d65a854b,"GOOSE,DOMESTICATED,MEAT&SKN,CKD,RSTD",305,25,6,21,0,0,0,13,2,22,270,329,70,2,0,0,21,0,0,0,4,0,2,0,21,1,0,usda
5fdc7bd8782aee73d65a854c,"GOOSE,DOMESTICATED,MEAT ONLY,RAW",161,22,2,7,0,0,0,13,2,24,312,420,87,2,0,0,16,7,0,0,4,0,31,0,12,0,0,usda
5fdc7bd8782aee73d65a854d,"GOOSE,DOMESTICATED,MEAT ONLY,CKD,RSTD",238,28,4,12,0,0,0,14,2,25,309,388,76,3,0,0,25,0,0,0,4,0,12,0,12,0,0,usda
5fdc7bd8782aee73d65a854e,"GOOSE,LIVER,RAW",133,16,1,4,6,0,0,43,30,24,261,230,140,3,7,0,68,4,0,0,6,0,738,54,9309,0,0,usda
5fdc7bd8782aee73d65a8551,"PHEASANT,RAW,MEAT&SKN",181,22,2,9,0,0,0,12,1,20,214,243,40,0,0,0,15,5,0,0,6,0,6,0,53,0,0,usda
5fdc7bd8782aee73d65a8552,"PHEASANT,RAW,MEAT ONLY",133,23,1,3,0,0,0,13,1,20,230,262,37,0,0,0,16,6,0,0,6,0,6,0,50,0,0,usda
5fdc7bd8782aee73d65a8553,"PHEASANT,BREAST,MEAT ONLY,RAW",133,24,1,3,0,0,0,3,0,21,200,242,33,0,0,0,16,6,0,0,8,0,4,0,44,0,0,usda
5fdc7bd8782aee73d65a8554,"PHEASANT,LEG,MEAT ONLY,RAW",134,22,1,4,0,0,0,29,1,20,280,296,45,1,0,0,15,6,0,0,3,0,10,0,59,0,0,usda
5fdc7bd8782aee73d65a8583,"PATE DE FOIE GRAS,CND (GOOSE LIVER PATE),SMOKED",462,11,14,43,4,0,0,70,5,13,200,138,697,0,0,0,44,2,0,0,2,0,60,9,1001,0,0,usda
5fdc7bd8782aee73d65a8598,"CKN,BROILERS/FRYERS,BRST,SKNLS,BNLS,MEAT ONLY,W ADDED SLN,RW",108,20,0,3,0,0,0,5,0,25,198,332,173,0,0,0,26,0,0,0,7,0,8,0,11,0,0,usda
5fdc7bd8782aee73d65a85a6,"CHICK,FEET,BOILED",215,19,3,14,0,0,0,88,0,5,83,31,67,0,0,0,3,0,0,0,0,0,86,0,30,0,0,usda
5fdc7bd8782aee73d65a85a7,"USDA CMDTY CHICK,CND,MEAT ONLY,DRND",162,27,1,5,0,0,0,12,1,22,156,189,271,1,0,0,24,0,0,0,6,0,6,0,12,0,0,usda
5fdc7bd8782aee73d65a85a8,"USDA CMDTY,CHICK,CND,MEAT ONLY,W/ H2O",129,22,1,4,0,0,0,10,0,18,125,151,251,1,0,0,19,0,0,0,5,0,5,0,10,0,0,usda
5fdc7bd8782aee73d65a85a9,"USDA CMDTY,CHICK,CND,MEAT ONLY,W/ BROTH",133,22,1,4,0,0,0,10,0,18,131,168,256,1,0,0,19,0,0,0,5,0,5,0,10,0,0,usda
5fdc7bd8782aee73d65a85ac,"CKN,BRLERS/FRYERS,BRST,MT ONLY,CKD,ROTISSERIE,ORIG SEASONING",137,28,0,2,0,0,0,13,0,25,235,303,313,0,0,0,39,0,0,0,9,0,11,0,5,0,0,usda
